Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price
Honda Civic 2006-2010 1.8 S MT,Mumbai,3602.46,2008,87000,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5,
Hyundai Grand i10 CRDi Magna,Chennai,6208.49,2014,33000,Diesel,Manual,Second,24.0 kmpl,1120 CC,70 bhp,5,
Maruti 800 AC Uniq,Jaipur,1226.37,2009,22100,Petrol,Manual,Second,16.1 kmpl,796 CC,37 bhp,4,
Toyota Etios Liva Diesel,Hyderabad,8584.58,2014,59589,Diesel,Manual,First,23.59 kmpl,1364 CC,67.1 bhp,5,
Hyundai i20 Magna 1.4 CRDi,Delhi,8201.34,2015,44000,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,
Maruti Alto K10 VXI,Mumbai,4982.12,2017,12000,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5,4.82 Lakh
BMW X1 sDrive20d,Pune,17629.04,2012,66000,Diesel,Automatic,Second,17.05 kmpl,1995 CC,184 bhp,5,
Maruti Celerio VXI AT,Pune,6515.08,2016,38009,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5,
Skoda Superb Elegance 1.8 TSI AT,Mumbai,6821.67,2009,35000,Petrol,Automatic,Second,13.7 kmpl,1798 CC,157.75 bhp,5,
Mahindra Xylo E4,Pune,4368.94,2009,70000,Diesel,Manual,First,14.0 kmpl,2498 CC,112 bhp,7,
Mahindra XUV500 W8 2WD,Delhi,12033.74,2014,86000,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7,
Maruti Swift Dzire VXI,Pune,8124.69,2016,32000,Petrol,Manual,First,19.1 kmpl,1197 CC,85.8 bhp,5,
Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,12263.68,2017,15000,Petrol,Manual,First,18.88 kmpl,999 CC,123.24 bhp,5,
Toyota Corolla Altis Diesel D4DG,Coimbatore,14455.81,2014,69918,Diesel,Manual,First,21.43 kmpl,1364 CC,87.2 bhp,5,
Hyundai i20 2015-2017 1.2 Magna,Pune,4215.64,2012,39000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,
Renault Captur 1.5 Diesel Platine Mono,Mumbai,20694.96,2018,1011,Diesel,Manual,First,20.37 kmpl,1461 CC,108.45 bhp,5,
Mercedes-Benz E-Class 280 CDI,Hyderabad,15314.27,2009,85000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5,
Maruti Baleno RS 1.0 Petrol,Chennai,10654.07,2017,46663,Petrol,Manual,First,21.1 kmpl,998 CC,100 bhp,5,
Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,10347.48,2015,27000,Petrol,Automatic,First,17.97 kmpl,1498 CC,99.6 bhp,5,
Hyundai Grand i10 AT Asta,Chennai,8431.28,2015,15000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,
Maruti Ciaz Zeta,Kochi,14072.57,2018,10575,Petrol,Manual,First,21.56 kmpl,1462 CC,103.25 bhp,5,11.11 Lakh
Hyundai Xcent 1.2 Kappa S,Jaipur,6361.78,2014,12500,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,
Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,9964.24,2012,52000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,
Maruti Wagon R VXI 1.2,Kochi,6300.47,2015,49818,Petrol,Manual,First,21.5 kmpl,1197 CC,81.80 bhp,5,5.44 Lakh
Hyundai Verna CRDi,Hyderabad,3449.16,2008,90000,Diesel,Manual,Second,16.8 kmpl,1493 CC,110 bhp,5,
Toyota Etios Liva G,Kochi,6990.3,2015,52207,Petrol,Manual,First,17.71 kmpl,1197 CC,78.9 bhp,5,
Mahindra Xylo E4 ABS BS III,Pune,6131.84,2013,167362,Diesel,Manual,First,11.68 kmpl,2498 CC,112 bhp,7,
Toyota Etios Liva GD,Coimbatore,8078.7,2015,49894,Diesel,Manual,First,23.59 kmpl,1364 CC,67.06 bhp,5,
Mahindra Thar DI 4X4,Kochi,13965.27,2019,13024,Diesel,Manual,First,18.06 kmpl,2523 CC,63 bhp,7,
Nissan X-Trail SLX MT,Pune,9504.35,2010,128000,Diesel,Manual,Second,14.42 kmpl,1995 CC,147.6 bhp,5,
Toyota Innova Crysta 2.8 ZX AT,Kochi,30613.21,2017,26023,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,7,26.55 Lakh
Hyundai Creta 1.4 CRDi S,Delhi,15590.2,2016,42784,Diesel,Manual,First,21.38 kmpl,1396 CC,88.7 bhp,5,
Maruti Swift VDI,Pune,6898.32,2014,115000,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5,8.26 Lakh
Hyundai Verna 1.6 CRDI SX Option,Kochi,21890.67,2019,30529,Diesel,Manual,First,23.9 kmpl,1582 CC,126.2 bhp,5,
Maruti Alto LXi BSIII,Kochi,3786.41,2012,14814,Petrol,Manual,Second,19.7 kmpl,796 CC,46.3 bhp,5,
Maruti S Cross DDiS 200 Alpha,Ahmedabad,12110.38,2016,58000,Diesel,Manual,First,23.65 kmpl,1248 CC,88.5 bhp,5,
Hyundai EON Era,Hyderabad,3525.81,2011,68128,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,
Nissan Terrano XL,Hyderabad,9964.24,2013,63220,Petrol,Manual,First,13.24 kmpl,1598 CC,102.5 bhp,5,
Hyundai EON Era,Hyderabad,4982.12,2016,30000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,
Tata Zest Quadrajet 1.3 XT,Bangalore,8967.82,2017,27768,Diesel,Manual,First,20.65 kmpl,1248 CC,88.7 bhp,5,10.06 Lakh
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Hyderabad,44455.84,2014,53000,Diesel,Automatic,Second,14.21 kmpl,2143 CC,203 bhp,5,
Audi Q5 2.0 TDI Premium Plus,Coimbatore,39412.4,2014,87652,Diesel,Automatic,Second,14.16 kmpl,1968 CC,174.3 bhp,5,
Ford Fiesta 1.6 ZXi Leather,Chennai,2835.98,2008,94873,Petrol,Manual,Second,15.3 kmpl,1596 CC,101 bhp,5,
BMW 3 Series 320d Prestige,Mumbai,34874.84,2015,56000,Diesel,Automatic,First,18.88 kmpl,1995 CC,184 bhp,5,
Maruti Baleno RS 1.0 Petrol,Kochi,12754.23,2018,18678,Petrol,Manual,First,21.1 kmpl,998 CC,100 bhp,5,
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,39856.96,2014,30000,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,
Ford Endeavour Hurricane LE,Mumbai,10730.72,2012,129000,Diesel,Automatic,First,12.8 kmpl,2953 CC,null bhp,,
Hyundai i10 Sportz 1.2,Hyderabad,5288.71,2013,59000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,
Hyundai Grand i10 Asta Option,Mumbai,7894.74,2017,13000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,
Honda Brio S MT,Kochi,5380.69,2014,74325,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5,
Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,5288.71,2015,45000,Diesel,Manual,First,21.9 kmpl,1396 CC,88.76 bhp,5,
Volkswagen Polo Petrol Highline 1.2L,Pune,5748.6,2013,57000,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5,
Honda City 1.5 EXI,Pune,2222.79,2001,125943,Petrol,Manual,Second,13.0 kmpl,1493 CC,100 bhp,5,
Skoda Octavia Ambiente 1.9 TDI,Delhi,3372.51,2008,80000,Diesel,Manual,First,18.7 kmpl,1896 CC,66 bhp,5,
Ford Endeavour 2.5L 4X2,Hyderabad,12248.35,2010,154000,Diesel,Manual,First,13.1 kmpl,2499 CC,141 bhp,7,
Chevrolet Cruze LTZ,Bangalore,10347.48,2013,62000,Diesel,Manual,Second,18.3 kmpl,1991 CC,147.9 bhp,5,
Honda CR-V AT With Sun Roof,Kolkata,18380.19,2013,27000,Petrol,Automatic,First,14.0 kmpl,,,,
Honda Mobilio V i DTEC,Kolkata,7664.8,2014,45000,Diesel,Manual,First,24.2 kmpl,1498 CC,98.6 bhp,7,
Maruti Ertiga VDI,Pune,9044.46,2012,105000,Diesel,Manual,Second,20.77 kmpl,1248 CC,88.76 bhp,7,
Hyundai Grand i10 Sportz,Mumbai,5748.6,2013,26000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,
Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,45222.32,2014,30900,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,
Honda Amaze VX i-Vtech,Chennai,7281.56,2014,48000,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5,
Audi A6 2.7 TDI,Pune,17629.04,2011,112719,Diesel,Automatic,First,12.4 kmpl,2698 CC,179.5 bhp,5,
Hyundai i20 1.2 Spotz,Chennai,10654.07,2017,5000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,
Volkswagen Ameo 1.2 MPI Highline Plus 16,Mumbai,8277.98,2016,16000,Petrol,Manual,First,17.0 kmpl,1198 CC,73.75 bhp,5,
Renault Fluence 2.0,Jaipur,7281.56,2011,63000,Petrol,Automatic,First,13.4 kmpl,1997 CC,135.1 bhp,5,
Maruti Alto K10 VXI,Chennai,3295.86,2011,28300,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5,4.5 Lakh
Maruti Alto Std,Jaipur,1379.66,2005,49000,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,5,
Maruti Wagon R VXI BS IV,Kolkata,5365.36,2016,12501,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5,
Fiat Linea 1.3 Emotion,Kochi,8967.82,2016,56628,Diesel,Manual,First,20.4 kmpl,1248 CC,92 bhp,5,
Maruti Swift Dzire Vdi BSIV,Pune,4828.82,2010,105000,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5,
Renault Scala Diesel RxL,Pune,9197.76,2016,52126,Diesel,Manual,First,21.64 kmpl,1461 CC,84.8 bhp,5,
Hyundai i20 Magna,Kolkata,3418.5,2010,38000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,
Hyundai Xcent 1.2 Kappa SX Option,Bangalore,3832.4,2016,50000,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,
Maruti Wagon R LXI,Kochi,5932.56,2015,50230,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5,
Mahindra XUV500 W8 2WD,Ahmedabad,14563.12,2014,31000,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7,
Toyota Fortuner 4x2 AT,Delhi,27210.04,2014,79000,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7,
Renault Duster 110PS Diesel RxZ Plus,Delhi,5748.6,2012,130000,Diesel,Manual,First,19.64 kmpl,1461 CC,108.45 bhp,5,
Hyundai Santro Xing GLS,Chennai,2299.44,2010,115000,Petrol,Manual,Second,17.92 kmpl,1086 CC,62.1 bhp,5,
Hyundai Verna 1.6 SX VTVT,Pune,7664.8,2013,41500,Petrol,Manual,Second,17.01 kmpl,1591 CC,121.3 bhp,5,
BMW X1 sDrive 20d Exclusive,Pune,26060.32,2014,54385,Diesel,Automatic,Second,15.06 kmpl,1995 CC,177 bhp,5,
Honda Civic 2006-2010 1.8 V AT,Kochi,6714.36,2011,56361,Petrol,Automatic,First,12.9 kmpl,1799 CC,130 bhp,5,
Audi A6 35 TFSI Matrix,Delhi,63617.84,2018,22000,Petrol,Automatic,First,15.26 kmpl,1798 CC,187.74 bhp,5,56.97 Lakh
Maruti Wagon R LXI BS IV,Kolkata,4598.88,2017,8000,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5,
Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,16862.56,2018,28741,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5,12.56 Lakh
Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,21461.44,2012,117236,Diesel,Automatic,Second,11.8 kmpl,2720 CC,190 bhp,7,
Maruti Dzire New,Pune,11727.14,2016,30500,Diesel,Automatic,First,26.59 kmpl,1248 CC,74 bhp,5,
Hyundai Verna VTVT 1.6 SX,Kolkata,13336.75,2018,5000,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,11.19 Lakh
Maruti Ertiga ZDI Plus,Hyderabad,15176.3,2016,42000,Diesel,Manual,First,25.47 kmpl,1248 CC,88.50 bhp,7,13.33 Lakh
Hyundai Accent GLE,Mumbai,3142.57,2010,32773,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5,
Hyundai i20 1.2 Sportz,Kolkata,8048.04,2016,19008,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,
Hyundai Verna VTVT 1.6 SX,Kochi,8845.18,2012,32542,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,11.67 Lakh
Maruti Alto LX,Hyderabad,2989.27,2010,94753,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,5,
Mahindra Scorpio VLX,Ahmedabad,11420.55,2011,70000,Diesel,Manual,Second,12.05 kmpl,2179 CC,120 bhp,8,
Maruti Wagon R LXI,Delhi,3985.7,2012,68347,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5,
Hyundai i20 1.2 Sportz,Ahmedabad,4982.12,2011,72000,Petrol,Manual,Second,17.0 kmpl,1197 CC,80 bhp,5,
Maruti Ritz VDi,Hyderabad,5901.9,2010,75014,Diesel,Manual,First,21.1 kmpl,1248 CC,73.9 bhp,5,
Renault Koleos 2.0 Diesel,Delhi,11497.2,2013,65000,Diesel,Automatic,Second,13.73 kmpl,1995 CC,148 bhp,5,
BMW 3 Series 320d,Kochi,17629.04,2012,55598,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5,47.87 Lakh
Honda Brio V MT,Pune,4982.12,2013,50000,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5,
Hyundai Sonata GOLD,Chennai,2299.44,2003,44200,Petrol,Manual,Second,11.7 kmpl,1997 CC,134 bhp,5,
Maruti Swift Dzire VDi,Jaipur,8140.02,2014,65000,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5,
Mahindra XUV500 W8 4WD,Hyderabad,13796.64,2013,49000,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7,
Hyundai i10 Sportz 1.1L,Kolkata,5503.33,2016,7200,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,
Maruti Ciaz ZXi Plus,Kochi,11267.26,2016,43152,Petrol,Manual,First,20.73 kmpl,1373 CC,91.1 bhp,5,
Toyota Innova 2.5 V Diesel 8-seater,Pune,18395.52,2013,112000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,8,
Hyundai Grand i10 Sportz,Coimbatore,9228.42,2017,23540,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,
Chevrolet Optra Magnum 2.0 LS BSIII,Coimbatore,3939.71,2008,82160,Diesel,Manual,First,16.52 kmpl,1991 CC,123.7 bhp,5,
Mahindra Ssangyong Rexton RX5,Pune,19085.35,2013,57000,Diesel,Manual,First,12.83 kmpl,2696 CC,162 bhp,7,
Mahindra XUV500 W8 2WD,Coimbatore,19361.28,2015,39335,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7,
Honda City i VTEC SV,Bangalore,11880.44,2014,62000,Petrol,Manual,Second,17.4 kmpl,1497 CC,117.3 bhp,5,
Ford Ecosport 1.5 DV5 MT Titanium,Delhi,8431.28,2014,60000,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5,
Hyundai i20 Sportz 1.2,Kolkata,6791.01,2015,35000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,
Mercedes-Benz CLA 200 CDI Sport,Kochi,37572.85,2016,32345,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,
Hyundai EON Magna,Ahmedabad,4062.34,2014,47000,Petrol,Manual,First,22.0 kmpl,814 CC,55 bhp,5,
Maruti Alto 800 2016-2019 CNG LXI,Delhi,3219.22,2012,65537,CNG,Manual,Second,33.44 kmpl,796 CC,40.3 bhp,4,
Toyota Etios G Safety,Delhi,4905.47,2011,36000,Petrol,Manual,First,17.6 kmpl,1496 CC,88.7 bhp,5,
Maruti Swift Dzire Tour LDI,Chennai,6515.08,2016,75000,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5,
Maruti Alto LXi,Kolkata,1686.26,2008,38000,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,5,
Maruti Celerio ZXI,Chennai,6591.73,2015,57818,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5,
Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,13643.34,2015,45000,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5,
Nissan Terrano XV 110 PS Limited Edition,Jaipur,9964.24,2015,75055,Diesel,Manual,First,19.01 kmpl,1461 CC,108.5 bhp,5,
Honda Accord VTi-L AT,Delhi,5365.36,2009,65462,Petrol,Automatic,Third,11.1 kmpl,2354 CC,142 bhp,5,
Maruti Swift Ldi BSIII,Hyderabad,6515.08,2008,76206,Diesel,Manual,First,17.8 kmpl,1248 CC,75 bhp,5,
Mahindra XUV500 AT W10 FWD,Kochi,25232.52,2018,25948,Diesel,Automatic,First,16.0 kmpl,2179 CC,140 bhp,7,
Honda Jazz 1.2 VX i VTEC,Mumbai,9121.11,2016,28500,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5,
Honda City i VTEC V,Mumbai,10884.02,2015,28004,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5,
Fiat Grande Punto 1.2 Dynamic,Kolkata,1916.2,2011,25000,Petrol,Manual,Second,15.7 kmpl,1172 CC,67 bhp,5,
Maruti Estilo LXI,Kolkata,3832.4,2010,40000,Petrol,Manual,Second,19.5 kmpl,1061 CC,null bhp,,
Maruti Ertiga ZXI,Pune,8431.28,2013,82543,Petrol,Manual,First,16.02 kmpl,1373 CC,93.7 bhp,7,
Nissan Micra XL,Chennai,4982.12,2013,30000,Petrol,Manual,First,18.44 kmpl,1198 CC,75 bhp,5,
Honda City 1.5 V MT,Hyderabad,7664.8,2010,27800,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5,
Toyota Etios VX,Coimbatore,10086.88,2016,33415,Petrol,Manual,First,16.78 kmpl,1496 CC,88.73 bhp,5,
BMW 3 Series 320d Luxury Line,Mumbai,29892.72,2013,38000,Diesel,Automatic,First,18.88 kmpl,1995 CC,184 bhp,5,
Honda Jazz 1.2 SV i VTEC,Kochi,9412.37,2017,41981,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5,
Maruti Dzire VDI,Jaipur,7588.15,2013,77084,Diesel,Manual,First,28.4 kmpl,1248 CC,73.75 bhp,5,8.75 Lakh
Skoda Rapid 1.6 TDI Elegance,Hyderabad,8814.52,2013,71803,Diesel,Manual,First,20.5 kmpl,1598 CC,103.5 bhp,5,
Mahindra XUV500 W6 2WD,Kolkata,10117.54,2013,73314,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7,
Hyundai Grand i10 AT Asta,Coimbatore,8768.53,2015,69053,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,
Honda City 1.5 V MT,Delhi,3985.7,2009,79782,Petrol,Manual,Second,17.0 kmpl,1497 CC,118 bhp,5,
Toyota Innova 2.5 GX 7 STR,Hyderabad,9964.24,2010,250000,Diesel,Manual,Second,12.8 kmpl,2494 CC,102 bhp,7,
Mahindra XUV500 W8 2WD,Pune,9351.06,2011,90000,Diesel,Manual,Second,15.1 kmpl,2179 CC,140 bhp,7,
Maruti Swift Dzire VDi,Hyderabad,5901.9,2010,130000,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5,
Volkswagen Vento Petrol Highline,Pune,6898.32,2013,65000,Petrol,Manual,Second,15.04 kmpl,1598 CC,103.6 bhp,5,
Toyota Etios GD,Coimbatore,8124.69,2013,46496,Diesel,Manual,First,23.59 kmpl,1364 CC,null bhp,5,
Audi A4 2.0 TDI,Bangalore,27976.52,2013,76000,Diesel,Automatic,Second,16.55 kmpl,1968 CC,147.51 bhp,5,
Maruti Ertiga LXI,Ahmedabad,8814.52,2012,28002,Petrol,Manual,First,16.02 kmpl,1373 CC,93.7 bhp,7,
Toyota Corolla Altis 1.8 G CNG,Mumbai,5135.42,2010,63000,CNG,Manual,Second,14.53 kmpl,1798 CC,138 bhp,5,
Maruti 800 AC,Jaipur,1379.66,2010,70000,Petrol,Manual,Second,16.1 kmpl,796 CC,37 bhp,4,
Honda City 1.5 V MT,Hyderabad,8431.28,2011,66276,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5,
Maruti Swift Dzire VXI,Kolkata,6116.51,2014,45000,Petrol,Manual,First,19.1 kmpl,1197 CC,85.8 bhp,5,
Toyota Camry Hybrid,Delhi,28743,2014,67000,Petrol,Automatic,First,19.16 kmpl,2494 CC,158.2 bhp,5,
Hyundai Grand i10 CRDi Sportz,Kolkata,5365.36,2014,43068,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,
Toyota Innova Crysta 2.8 GX AT 8S,Chennai,25217.19,2016,40000,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,8,21.1 Lakh
Hyundai i10 Magna,Coimbatore,5595.3,2011,50436,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,
Hyundai Grand i10 AT Asta,Bangalore,8277.98,2014,21000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,
Maruti Baleno Alpha Diesel,Mumbai,13336.75,2018,2000,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5,10.28 Lakh
Skoda Superb Style 1.8 TSI AT,Mumbai,31808.92,2016,14500,Petrol,Automatic,First,14.67 kmpl,1798 CC,177.46 bhp,5,33.36 Lakh
Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,19162,2010,68782,Diesel,Automatic,First,14.84 kmpl,2143 CC,170 bhp,5,
Maruti Ritz VDi,Kolkata,2897.29,2011,35888,Diesel,Manual,First,21.1 kmpl,1248 CC,73.9 bhp,5,
Maruti Swift Dzire Tour LDI,Kolkata,6131.84,2015,168205,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5,
Honda Civic 2010-2013 1.8 V MT,Mumbai,6055.19,2012,47000,Petrol,Manual,First,14.8 kmpl,1799 CC,130.2 bhp,5,
Maruti Ertiga SHVS VDI,Hyderabad,12033.74,2015,93700,Diesel,Manual,First,24.52 kmpl,1248 CC,88.5 bhp,7,
Hyundai Elantra CRDi SX,Kolkata,10730.72,2014,45000,Diesel,Manual,First,22.7 kmpl,1582 CC,126.24 bhp,5,
Toyota Fortuner 4x2 AT,Hyderabad,38308.67,2016,55547,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7,
Volkswagen Polo GT TSI,Delhi,6898.32,2013,69000,Petrol,Automatic,First,17.21 kmpl,1197 CC,103.6 bhp,5,
Skoda Octavia Classic 1.9 TDI MT,Pune,1916.2,2005,88000,Diesel,Manual,Third,18.7 kmpl,1896 CC,66 bhp,5,
Volkswagen Polo 1.5 TDI Trendline,Delhi,6055.19,2014,32400,Diesel,Manual,First,20.14 kmpl,1498 CC,88.8 bhp,5,
Hyundai Santro Xing GL Plus,Pune,2452.74,2012,79000,Petrol,Manual,Second,17.92 kmpl,1086 CC,62.1 bhp,5,
Hyundai Accent GLE,Hyderabad,919.78,2004,110000,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5,
Hyundai EON D Lite Plus,Coimbatore,5196.73,2014,45407,Petrol,Manual,Second,21.1 kmpl,814 CC,55.2 bhp,5,
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,15023.01,2011,136490,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7,
Maruti Ignis 1.3 Zeta,Mumbai,9059.79,2017,19000,Diesel,Manual,First,26.8 kmpl,1248 CC,74 bhp,5,
Maruti Ciaz Alpha,Mumbai,12646.92,2017,19416,Petrol,Manual,First,21.56 kmpl,1462 CC,103.25 bhp,5,11.56 Lakh
Maruti Swift Dzire VXi,Mumbai,5748.6,2012,15500,Petrol,Manual,First,17.5 kmpl,1298 CC,85.8 bhp,5,
Honda City i VTEC CVT VX,Hyderabad,19162,2017,12538,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5,
Maruti Swift VDI BSIV W ABS,Bangalore,9121.11,2015,62588,Diesel,Manual,First,17.8 kmpl,1248 CC,null bhp,5,
Honda Brio S MT,Delhi,5825.25,2015,44328,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5,
Toyota Etios Liva GD,Delhi,6668.38,2014,63000,Diesel,Manual,First,23.59 kmpl,1364 CC,67.04 bhp,5,
Volvo XC60 D5,Hyderabad,49821.2,2015,100000,Diesel,Automatic,First,13.5 kmpl,2400 CC,215 bhp,5,
Tata Indigo CS eGVX,Kolkata,4598.88,2015,103000,Petrol,Manual,First,15.64 kmpl,1193 CC,64.08 bhp,5,
Toyota Innova Crysta 2.8 ZX AT,Pune,29126.24,2016,50296,Diesel,Automatic,Second,11.36 kmpl,2755 CC,171.5 bhp,7,27.07 Lakh
Volkswagen Vento Diesel Highline,Pune,7664.8,2013,95500,Diesel,Manual,First,20.54 kmpl,1598 CC,103.6 bhp,5,
Ford Ecosport 1.5 DV5 MT Titanium,Pune,8354.63,2014,72100,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5,
Maruti Wagon R VXI,Mumbai,4138.99,2010,19119,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5,
Mercedes-Benz S-Class 320 L,Mumbai,16479.32,2006,30000,Petrol,Manual,First,13.0 kmpl,2987 CC,210 bhp,5,
Volkswagen Polo 1.5 TDI Highline,Hyderabad,8891.17,2015,75600,Diesel,Manual,First,20.14 kmpl,1498 CC,88.8 bhp,5,
Tata Indica GLS BS IV,Pune,1456.31,2007,137000,Petrol,Manual,Second,15.3 kmpl,1193 CC,65.3 bhp,5,
Maruti 800 Std BSIII,Jaipur,965.76,2002,53500,Petrol,Manual,Second,16.1 kmpl,796 CC,37 bhp,4,
Jeep Compass 2.0 Longitude,Kochi,26903.45,2018,26101,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,21.38 Lakh
Maruti Alto K10 LXI Optional,Pune,4598.88,2016,7000,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5,4.36 Lakh
Skoda Octavia Elegance 2.0 TDI AT,Bangalore,22994.4,2013,50000,Diesel,Automatic,First,19.3 kmpl,1968 CC,141 bhp,5,
Maruti Swift Dzire VDI Optional,Hyderabad,9197.76,2016,30000,Diesel,Manual,First,26.59 kmpl,1248 CC,74 bhp,5,
Maruti Ciaz VDi Plus SHVS,Mumbai,11727.14,2016,38151,Diesel,Manual,First,28.09 kmpl,1248 CC,88.5 bhp,5,
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,13030.16,2009,116000,Diesel,Manual,Second,15.8 kmpl,2148 CC,170 bhp,5,
Ford Figo Diesel ZXI,Kolkata,3449.16,2013,22000,Diesel,Manual,First,20.0 kmpl,1399 CC,68 bhp,5,
